1.34609,-2.14792,12.8361
10.9124,0.502356,8.25558
-0.359973,-0.0343274,-11.6621
-0.732507,-8.69025,-8.70459
4.94258,-3.24269,-11.1478
8.13439,7.36713,7.32631
3.97023,-4.0054,12.3868
1.18462,-8.63952,-9.27207
7.16503,5.90338,9.74644
-0.730486,-3.69591,-11.6296
-0.28637,-3.29126,13.0029
0.788345,-4.95667,12.7358
4.96336,-5.22191,-10.861
11.4759,6.31478,4.56879
-7.82824,-5.60566,8.40283
1.13039,1.15416,-12.2673
-6.13715,-5.76583,-8.91828
-4.5628,5.80673,-9.30296
-7.04954,-7.81762,-6.92743
6.69533,-4.20533,-11.1135
-2.1466,-0.329295,-12.5112
11.2745,-3.63016,8.49743
6.85775,-6.85076,10.8371
8.81745,4.66015,10.0655
11.0207,-0.982205,9.78921
5.80387,-7.02351,-10.6424
5.46723,9.2414,8.57819
12.2527,5.2937,6.10306
-2.14765,1.66798,-12.4068
6.59876,5.36834,11.5885
6.01915,7.9323,-9.2121
-0.939957,-2.24883,-12.9942
-9.56347,-4.617,-6.83145
-0.124002,-5.32872,-12.6125
5.7314,9.56825,-8.09816
-9.29811,-6.10196,7.14063
-8.31051,-6.57933,-7.86369
12.063,-5.38452,7.94935
4.76636,5.76801,12.2832
10.5098,3.60683,10.2282
4.4593,-8.43717,-11.0825
-7.15738,-8.09275,8.7208
12.9743,-2.57665,8.52301
7.73003,7.80434,10.0056
11.9882,8.24622,4.48488
1.80469,-5.23918,-13.1342
4.5922,-6.83971,-12.2785
-0.736786,2.51593,-13.5427
6.49497,-3.73317,-13.0466
-4.20547,7.54741,-10.2208
13.1425,-6.59935,6.78357
-6.75158,-8.61376,-8.73778
13.3689,-0.649722,8.88531
-2.39171,7.94941,-10.9615
14.1163,4.58657,5.9391
1.70803,-2.32486,14.7951
7.27111,-6.98842,-12.0011
0.33632,-2.5124,-14.5113
3.22692,-8.24406,-12.6833
2.30417,-2.34739,-14.8281
12.3983,3.4658,9.5849
0.676565,-4.12353,14.5457
11.5386,5.2737,9.82437
-0.794862,7.69162,-12.1377
5.07271,-3.62422,-14.4485
6.03726,-6.22267,-13.5159
-8.82809,-5.76163,-9.61397
9.44929,6.96242,10.5846
3.19461,-5.95838,-14.3795
7.18359,10.506,-9.104
6.80155,9.70413,9.99434
7.08827,9.32748,-10.7171
13.935,4.76437,7.92291
13.0987,6.58079,7.95859
-11.0948,-3.65812,-7.68912
1.19026,-4.15447,-15.2692
13.3631,9.38814,3.5873
13.7445,-4.13853,9.50654
6.06383,8.61915,-12.2819
-1.645,6.7177,-13.6638
14.3914,3.07189,8.88581
-11.8351,-4.69501,-6.14744
5.80804,7.3237,12.9865
8.37684,7.08513,12.2683
13.5207,-6.11917,9.3423
13.907,0.140533,10.642
-0.350286,5.56965,-14.6666
15.2429,0.24113,9.15692
9.05022,-7.51023,-12.7511
8.62069,5.49266,13.4535
14.7101,8.67216,4.88077
6.88751,-8.46788,-13.2911
0.39972,-6.07421,14.8895
13.2993,6.28942,9.92706
8.36384,12.0659,-8.68728
0.135148,7.45939,-14.1938
8.45106,10.7949,10.2933
-2.94504,8.46522,-12.8129
7.9755,9.61337,11.8354
3.56522,-2.07114,-16.3556
15.0356,1.95756,10.4166
-7.86286,-6.66712,-11.1134
1.0402,4.77254,-15.8629
13.0175,-7.92791,10.0316
-9.56109,-8.05102,-8.38346
12.4287,8.04548,10.3249
-0.965194,-4.65922,15.5545
10.8778,9.10277,11.0155
15.8484,-1.40102,10.1248
-2.6001,-3.50926,15.6228
-2.21994,-1.61333,16.1336
2.11562,-6.15757,15.9136
4.07979,-9.71581,-13.7352
10.543,-8.72634,-12.2101
15.573,-4.55046,10.2043
5.85131,9.07243,13.9561
7.34893,-6.48496,-15.0028
5.50819,-2.47326,-16.607
15.6238,10.2346,4.02998
9.00277,11.6764,-10.542
-6.61834,-7.11817,-12.6127
-7.81652,-9.04466,10.3516
7.9509,-4.76206,-15.8209
-0.810062,-3.01668,16.685
14.4358,11.8384,3.90225
14.7259,-7.05286,10.6368
2.20432,-9.88943,-14.4079
0.738734,-1.90277,17.2853
7.79801,11.1833,-12.0604
13.5814,9.56365,9.71968
-6.88966,-8.87174,-11.69
8.69614,5.88356,15.4134
1.16109,-7.91436,15.8634
2.83342,4.82488,-16.747
1.44571,8.66287,-15.1071
-9.22476,-10.02,-8.48431
-11.7456,-3.81789,-9.5735
-2.40829,6.84723,-15.5078
16.348,9.63259,5.79442
-3.51486,-5.27729,15.8158
8.15633,13.6974,-9.82533
-11.4563,-7.91773,-7.75872
8.19534,14.8318,-8.1786
-12.7063,-5.15621,-7.88765
3.04436,8.06343,-16.1488
9.14702,4.06977,16.1254
0.330905,-10.4828,-14.7796
16.1536,-2.6306,11.6723
0.249066,4.17294,-17.5992
8.84088,-7.68288,-15.5851
0.628834,-4.19354,17.4229
-6.67753,-10.8599,-11.6431
8.42741,10.0137,13.7421
16.8547,2.05011,11.2427
10.3496,9.85538,13.2128
12.396,9.54891,12.2386
-8.84958,-8.48621,-11.5895
0.642362,10.4912,-14.9978
-0.241465,8.56929,-16.177
-0.498865,-9.01643,15.6901
-2.63834,8.83373,-15.4777
9.10002,-3.93614,-17.2341
6.29028,-3.29186,-18.2557
8.92619,16.2047,-6.92124
5.55691,10.9868,14.4548
14.1986,-8.56724,11.832
10.2384,7.15684,15.4026
17.4562,-4.29859,10.829
-7.27411,-6.79941,-14.475
18.0293,0.451455,10.9885
2.60947,-5.76124,17.8107
10.0734,15.1115,-8.80685
12.1302,7.2073,14.7557
-1.825,-7.78054,16.5351
7.53139,14.3153,-11.6219
-11.7026,-5.23812,-10.981
0.514083,-6.16023,17.7678
-8.06524,-5.00438,-14.8649
-13.118,-2.53278,-10.2554
-0.321847,-1.01887,18.7324
17.1839,-1.21745,12.6427
10.2674,-5.52848,-16.9153
5.31241,9.97693,16.1637
13.3609,-10.2256,12.5724
13.9488,8.74598,13.2103
2.53247,6.01799,-18.3237
11.1538,-7.12074,-16.0913
-0.226753,-9.78056,-16.5673
-1.82679,-6.16353,17.7121
10.751,16.6517,-6.23536
9.97743,11.7226,13.8251
-2.52411,-4.35368,18.2001
-8.05311,-3.22694,-15.7817
19.4757,-0.864097,10.5676
1.73552,8.51084,-17.5933
8.68999,10.341,15.6975
12.1666,11.1271,13.4455
-13.4215,-7.84006,-7.3952
2.02099,11.5209,-16.0172
-14.1715,-0.889959,-9.81797
18.3611,-6.08137,10.7746
-4.27033,-6.39315,17.2937
7.04617,9.47915,17.0276
-13.0818,-6.18308,-9.88331
19.8356,1.22002,10.6055
12.7467,-12.1286,12.5408
-11.1061,-6.29775,-12.5689
8.7704,15.7035,-10.8885
13.0665,-7.48392,-15.6333
-0.616975,10.9053,-16.4953
-1.5033,8.49286,-17.7268
12.1692,-5.05387,-17.3127
0.251239,-2.704,19.6445
13.6642,-3.79735,-16.8815
-14.3527,-6.31023,-8.2854
-9.93207,-4.35238,-15.1646
-13.2173,-3.50007,-12.0031
17.84,-4.58017,12.7715
15.9128,-8.80977,12.8333
-13.2047,-8.43815,-9.29133
8.87584,17.7801,-8.15233
-3.10438,-9.24368,17.0067
12.8369,6.55607,16.5097
11.0534,-3.96672,-18.5669
3.66055,-6.64236,19.2663
9.53124,-6.00764,-18.7121
7.43894,18.7975,-7.2035
-15.5349,0.43908,-9.20589
9.05664,-4.23038,-19.497
14.8461,-2.20143,-17.1188
-8.74281,-7.29853,-15.7375
-5.69102,-7.73279,16.8613
-0.674862,-9.4703,-18.4916
-8.33868,-4.59884,-17.2087
1.92231,6.50804,-20.1642
0.287624,-7.90441,18.7199
20.1213,-5.21694,10.3816
-12.5175,-9.8681,-10.5091
2.52245,-5.14573,19.9481
-2.45257,11.0066,-17.2829
12.4836,8.60961,16.1373
-13.717,-1.8963,-13.0886
17.7833,-1.87298,14.4346
-12.6969,-11.2718,-9.09588
-14.1327,-5.8947,-11.5603
19.0226,-0.688685,13.2254
-16.3059,-1.40611,-9.23484
0.642922,12.0089,-17.5883
-0.451394,-9.71264,18.2908
18.2416,0.852585,14.2326
-1.67744,-4.75216,19.9677
10.8603,18.0108,-8.05855
12.184,-12.502,14.4233
-3.50316,-7.29322,18.9066
10.656,-2.63158,-20.002
2.81369,12.5015,-17.5696
-11.3735,-3.32232,-16.0926
21.4347,-0.478516,10.4504
0.243093,-11.5191,17.7865
17.6574,-5.48393,14.5463
3.62557,7.53144,-20.3913
2.60258,9.14673,-19.8045
13.3995,-14.018,12.6051
14.3487,-8.3926,-16.8703
3.88489,-8.5963,19.6294
14.9968,-14.1114,11.4051
0.03656,7.0309,-20.5772
12.5957,-4.9809,-19.3367
16.9463,-10.5169,12.9652
-14.9577,-9.26216,-8.79331
-9.15224,-3.14116,-18.3102
14.7377,-3.50184,-18.6344
-11.9869,-5.18909,-15.7199
0.712335,-13.3235,17.0626
-4.59444,-10.4422,17.5925
11.9758,7.35384,18.129
-4.24157,-12.2256,16.7588
0.451408,-10.1062,-20.0171
1.79098,-3.98444,21.4029
-13.5048,-1.51631,-15.0406
-16.3793,-2.21567,-11.0622
-16.1533,-7.70097,-9.15827
14.5124,5.92308,17.3995
10.0921,-6.05727,-20.6312
1.98949,-8.78103,20.2404
0.68681,9.08042,-20.375
-14.442,0.15878,-14.4788
3.77636,11.7483,-19.1526
21.7966,-2.27915,11.2421
13.4659,-2.90855,-20.0594
0.348364,-15.1193,16.2611
12.7489,10.5606,16.4885
-14.6062,-10.8595,-9.94442
-3.93879,10.8712,-18.6144
11.3138,-1.34068,-21.3807
12.1887,0.429246,-21.0613
0.574325,-7.47677,20.7847
21.0183,-3.29137,12.7815
11.6953,19.406,-6.89399
10.5322,18.8175,-9.85895
-1.28583,9.29164,-20.6282
2.03137,-16.0952,15.7973
11.6756,20.1669,-5.04453
-6.631,-8.38061,18.5035
-4.48586,12.5824,-17.7353
15.6615,-1.94034,-19.476
23.1809,0.441153,10.1261
16.263,4.95684,17.3563
11.4078,-7.5635,-20.6209
20.174,1.09539,14.6873
1.48649,-5.94369,21.6889
12.4878,18.411,-9.96093
-15.5323,-1.78073,-13.9199
-0.344381,-9.22181,20.4518
-10.5407,-4.53976,-18.6511
14.5388,-15.9159,12.1357
13.9344,-6.26829,-20.0787
-1.62888,-6.15345,21.3939
-11.4383,-2.76619,-18.4303
-8.51015,-7.75666,18.2216
20.8274,-5.0512,13.7124
-12.4581,-1.16075,-17.8117
-14.2041,-12.8136,-10.0846
-3.87108,-8.827,20.1363
-13.6317,-4.30193,-16.4325
17.9304,-12.2548,13.0729
12.6317,-3.97478,-21.5316
-13.3197,-6.59521,-16.2164
-5.57267,10.2489,-19.5855
17.0773,3.17873,17.775
10.0989,20.3842,-8.69369
18.5173,3.88454,16.5799
-5.0079,-14.058,16.9933
0.402684,-13.3875,19.0374
-17.9694,-1.02672,-11.303
23.7186,-2.28274,10.6889
14.0868,0.987935,-21.353
12.3301,21.0932,-3.39721
-14.809,-6.61959,-14.8816
11.5126,8.33033,19.8118
8.32754,20.9306,-9.4445
-6.77793,-14.3261,16.1017
-17.7444,-7.01502,-10.1572
-13.9131,-12.7114,-12.0607
24.141,2.19545,10.1512
4.87243,12.0651,-20.7953
15.4352,4.89926,19.176
22.8113,-4.13389,12.5073
14.0905,19.0683,-8.96133
23.89,-4.33862,10.8356
15.3557,7.03717,18.8305
-5.68843,-15.9477,15.6731
10.2361,-7.75519,-22.2304
1.14078,10.0351,-22.0727
22.7111,-6.13055,12.4499
1.18846,-9.93195,21.6665
-12.0529,-5.83311,-18.45
-3.59108,11.2486,-20.5474
-0.636269,-16.5845,17.2012
0.148961,8.46949,-22.8244
-12.3143,0.203358,-19.2673
-6.79556,-16.9622,14.3522
20.5705,-5.93066,15.4902
-2.98522,13.0154,-19.8325
-7.09992,11.4799,-19.1954
10.8433,7.18145,21.3059
0.859046,11.9344,-21.5129
19.3046,-11.2779,14.1487
0.341695,6.73746,-23.8057
-12.0679,2.14233,-19.6912
-10.4536,-4.89477,-20.6174
10.1687,22.0497,-7.58854
-0.758181,10.5919,-22.3625
16.4865,-2.24674,-21.272
24.1583,1.26492,11.9214
-0.373949,-8.19515,22.3924
-8.79776,-9.60204,18.937
-14.0757,-12.1653,-13.9778
20.4173,3.26034,16.6011
18.6048,5.51507,17.7348
-8.95642,-4.50993,-21.8863
24.8979,-0.467445,11.2492
12.8037,19.9051,-11.2523
0.383919,-15.7464,18.7035
-18.9049,-5.57153,-10.9118
-4.14016,-14.2578,18.7842
-11.9936,-2.6417,-20.3476
-19.1332,-2.55045,-11.8721
-1.60708,-15.6301,18.6664
-9.21222,-7.50727,20.0776
15.9267,19.5254,-8.31368
19.4075,-13.6012,13.1464
15.2085,-3.37018,-22.3229
17.5585,2.9708,19.7051
11.7702,10.2137,20.4336
-10.7007,-9.02388,18.7261
-6.15232,13.2124,-19.5123
-9.65528,-11.3192,18.3747
-13.1614,-12.3557,-15.7463
-2.27212,-8.13987,23.02
-12.4308,4.08908,-19.9713
-7.55875,-18.6563,13.6121
-14.8002,-14.5032,-12.0101
-15.1489,-15.4079,-10.2609
12.0543,-8.13619,-22.9712
23.2001,-8.02679,12.8563
17.6144,5.17934,19.4396
23.9251,1.408,13.9026
9.88976,21.9175,-10.2097
13.0233,-9.68341,-22.1545
15.4632,1.20246,-22.788
-12.0111,6.03452,-20.1691
17.1937,-4.07914,-21.6491
-15.8404,-12.5365,-13.1129
15.9148,20.755,-6.73641
-12.2733,0.256971,-21.2661
17.6212,19.9198,-6.1116
9.86629,23.6566,-6.4369
-0.137101,-14.1776,20.7937
16.3897,4.31698,20.8342
20.3659,6.34127,17.27
-3.61243,-16.1845,18.6882
15.2505,7.88399,20.6393
-13.3502,-11.193,-17.3626
22.4071,-9.10407,14.3432
10.2182,24.1267,-4.52505
-8.37345,-19.8287,12.2114
14.7618,-2.02862,-23.7374
24.675,-6.29018,12.7928
-12.3964,-4.56777,-20.9621
21.8552,-5.30804,16.8908
8.69605,24.7918,-3.41117
-8.79548,11.8153,-20.2017
-10.1702,-19.3982,11.4456
-0.774964,-9.80473,23.5097
26.8015,-0.625483,10.6565
8.36478,24.1915,-7.64492
1.72242,12.477,-23.2334
16.0301,9.59777,19.9647
20.2139,-15.3919,12.7683
19.109,6.87344,19.1134
0.295104,13.6642,-22.4895
17.8584,19.9938,-8.53517
26.0844,0.311113,12.6585
-12.6867,-9.07232,18.4946
17.1024,6.15996,21.1058
-15.0391,-11.6982,-15.6671
-17.2689,-12.6623,-11.7187
-19.6324,-7.1346,-11.9255
15.2064,2.84024,-23.9068
-8.679,-7.73523,21.9917
-2.07484,11.1034,-23.7784
19.0101,-4.89172,-21.4483
-11.5753,5.18771,-21.9278
-16.773,-15.7708,-9.1515
13.5163,3.19356,-24.9162
-5.46523,-15.5985,19.4525
-7.93493,11.2034,-21.9002
-16.7753,-10.9951,-14.9664
11.7431,24.2583,-6.09712
-9.68629,10.287,-21.5954
-12.2232,-3.3048,-22.5032
9.77044,24.1712,-9.06749
11.8075,11.9598,21.4082
16.14,-0.663806,-24.225
17.3932,-3.14501,-23.4063
-17.3921,-14.5942,-10.6456
14.4703,-0.36161,-25.2837
0.594014,-17.3908,19.8224
-20.7329,-5.50035,-12.2693
-11.5567,9.74224,-21.143
-18.8681,-12.8614,-10.5344
-3.09388,-18.1099,18.5337
21.9159,7.51334,16.797
19.6277,19.321,-9.181
-16.1492,-14.3768,-13.8325
25.3363,-4.83307,13.9926
17.7769,3.16661,21.7016
13.4118,12.7897,20.5495
-11.0902,-9.0198,20.6879
11.132,10.683,22.7915
-0.701633,15.3945,-22.6015
-13.8566,-13.0569,-17.8814
-2.7227,10.0288,-25.3357
-9.1195,-19.1894,14.7434
-13.3897,-7.70485,19.7736
7.73124,25.8645,-6.75067
-14.9739,-10.9224,-18.4986
-1.38867,-14.4043,22.3371
6.12191,26.3842,-5.68296
-2.67849,-19.8676,17.6746
-16.5619,-17.7595,-9.17467
-10.7462,8.80324,-22.7118
-12.5456,-13.5609,-19.3052
11.6984,13.9235,21.0448
25.6646,-2.94332,14.5593
-9.90902,-21.361,11.7272
-12.0364,-19.8386,12.0143
-9.89026,-18.0749,16.2144
19.7833,8.75384,19.2101
18.7997,4.84764,21.3436
-11.562,-18.0543,15.1167
11.7573,24.3205,-9.24048
-11.0401,5.91406,-23.7127
-10.3239,-16.6666,17.5667
-14.9238,-6.42338,19.839
-4.83899,-19.086,18.5769
-0.886292,-9.60267,25.4964
16.3852,1.49867,-24.8072
23.6419,8.0623,15.9486
-16.7249,-10.6271,-17.5784
16.2347,8.32728,22.323
18.09,-0.276435,-24.0073
15.7453,10.3393,21.8002
19.6721,-0.95738,-22.9907
15.6473,-2.31212,-25.5081
-2.40987,-13.3862,23.723
-10.9738,-20.2767,13.6511
4.30549,26.8844,-6.35406
-9.8932,7.47109,-24.2229
17.7043,9.86099,21.0267
21.6812,7.86572,18.7516
-15.926,-19.6303,-8.86567
-11.376,-22.0639,10.5637
-14.395,-14.9443,-17.4969
1.35773,-18.9922,20.7455
0.194721,-20.2379,19.6988
-15.8123,-19.0848,-10.7865
27.3844,-2.67799,13.5735
13.1654,11.7521,22.8618
-1.42031,-20.9962,18.7951
-19.0263,-14.5508,-11.7978
-6.33986,-18.4197,19.7185
6.55907,26.344,-8.2986
25.087,8.72869,14.7372
18.3624,21.2464,-10.0106
-9.26614,-17.3963,19.0992
25.9868,-2.04991,16.3194
2.00876,-17.9577,22.3285
20.0756,10.7071,19.5251
13.4508,25.2914,-6.22547
10.1172,25.9134,-8.14847
17.3762,6.99694,23.2859
19.2213,2.98483,23.073
-17.7287,-12.1373,-16.303
23.4785,7.13188,18.2708
28.8466,-2.14902,12.3156
14.0542,14.0658,21.949
-1.59413,-11.4014,26.0097
-7.73284,11.5911,-23.8518
11.3486,14.6337,22.8814
-9.45041,-19.6297,17.3931
12.3992,11.0481,24.5698
13.8449,25.036,-8.16955
20.5792,-2.7398,-22.9813
23.7228,9.06121,17.8039
16.076,6.72523,24.781
-4.67438,-21.0778,18.6525
29.2522,-4.09787,12.122
18.1874,2.35883,-24.6974
19.1133,-2.36539,-24.2893
-17.7292,-15.527,-13.4073
-15.821,-13.5732,-17.7907
-11.716,-23.6276,9.36391
-10.8964,-22.2389,13.272
17.9477,9.12232,22.9815
21.6433,-0.813014,-22.6851
10.2791,13.7358,24.3132
-10.533,4.72544,-25.2391
-12.711,-21.8174,12.0323
19.0031,11.3268,21.4323
30.1993,-1.22252,11.1703
21.0067,20.7508,-9.41373
-11.7327,-19.4571,16.532
2.66016,27.9639,-6.71137
-0.0211595,-19.5595,22.0785
-2.40741,9.23237,-27.143
-18.8618,-12.9417,-14.8646
27.9158,-1.76223,15.8762
12.4156,26.3713,-7.55296
-0.194202,-22.512,19.2413
-13.8702,-16.862,-17.714
21.2008,9.74356,20.8688
22.9743,7.60514,20.255
-2.60926,11.8267,-26.2044
-12.2071,-18.1733,17.9904
3.9087,27.8263,-8.26772
-12.7552,-21.1563,13.9194
26.5757,-2.26687,18.2184
8.22022,27.1955,-9.01665
-1.11861,-20.9489,21.0291
18.3705,23.1851,-9.51924
22.2355,-3.80122,-22.6206
-1.16678,15.7437,-24.5151
-10.682,-25.2382,8.78361
-6.71024,13.1946,-24.4708
-9.73169,-23.8595,13.1413
25.5754,9.31429,17.0941
-12.068,7.53008,-24.2888
-17.0021,-16.8803,-14.6879
-19.1665,-10.8986,-16.9339
11.1519,11.5797,26.0401
25.4601,7.40285,18.2729
8.02096,28.1493,-7.27006
-5.95646,-20.1755,20.596
20.946,-4.62335,-23.9095
17.4047,-2.57908,-26.4247
-12.5272,4.58633,-25.1795
-2.39768,-19.8519,22.1064
-6.88893,15.0372,-23.7139
-9.68344,7.16623,-26.1884
-15.8404,-17.4034,-16.2296
28.2889,-3.69958,16.2039
-17.2297,-12.5719,-18.7972
1.44897,-22.5913,20.3787
15.5695,15.3149,22.3281
20.6343,2.4222,24.3718
14.9088,26.6465,-6.42095
23.3587,-2.14708,-22.6687
-2.23184,-18.4985,23.5696
21.8563,0.678755,-24.0001
-1.83486,-23.6061,18.9079
-9.00726,-20.7318,19.0021
-9.85237,-19.2199,20.002
-11.7065,3.0989,-26.235
-11.4253,-26.2502,7.22698
-18.6026,-10.6848,-18.8409
-4.30147,11.2261,-27.0852
-8.66684,11.2024,-25.5771
-1.39495,10.6643,-28.1045
0.579041,-24.3228,18.8906
6.95942,27.8497,-10.4246
22.2781,1.64547,23.5385
-19.3098,-8.84281,-19.1679
-4.65225,9.47419,-27.9839
2.19997,29.5193,-5.54131
19.1869,2.17872,25.7304
-13.6353,-20.0721,16.4891
-7.33655,-19.3012,21.7496
-2.99035,-24.7785,17.7719
24.5347,-3.60961,-21.9774
-15.0617,-18.7108,16.8243
20.3114,22.8735,-9.88785
19.8957,23.9191,-8.23443
19.7572,9.63187,23.6641
-2.04921,17.5384,-24.4957
16.3333,26.8729,-5.03548
-9.95098,-21.9592,17.736
13.4622,27.9683,-6.02061
-12.8277,-23.7556,12.5115
-11.1979,-23.5655,14.738
-8.77329,14.6698,-24.2744
-19.8692,-13.1936,-16.5739
20.0477,-2.68892,-26.0278
-13.1497,-25.6885,8.07016
-6.28634,11.1474,-27.3178
26.6303,-3.50027,19.7918
4.99147,28.9904,-9.48121
-16.0638,-19.5009,15.2843
23.7533,2.79056,22.8224
-14.823,-24.6225,8.32254
29.0689,-0.625135,17.0498
28.457,0.954309,18.1133
-10.7573,-27.7732,6.11599
28.1233,-3.61193,18.4657
27.312,6.65156,18.349
-6.58193,-22.0734,20.514
-10.5033,15.0217,-23.3346
27.9224,-0.671112,19.1488
-5.5439,-23.4811,19.544
-2.94853,9.27755,-29.0679
20.6462,-5.55037,-25.6561
-3.93119,18.1253,-24.1584
-2.37324,12.9727,-27.8265
-16.9868,-16.9983,-17.8176
-13.691,3.28413,-26.401
-13.0126,-20.2187,18.3841
3.73588,30.4694,-4.68214
-17.7192,-18.4577,-15.6866
-20.4945,-7.43197,-19.9463
-15.7435,-18.5318,-18.1378
-6.8366,16.859,-24.5377
-6.93898,9.59389,-28.3951
28.0793,7.88652,16.9756
-9.5238,12.9752,-25.9276
18.4216,1.17754,27.2835
-16.6681,-17.797,17.5888
19.1508,25.626,-7.50537
-21.5181,-8.55754,-18.648
-19.1038,-12.3921,-19.7541
-4.96404,-22.1004,21.6895
-8.39796,-21.3594,20.9525
-13.8788,5.27067,-26.5366
-11.4006,-27.6058,8.69731
21.952,-0.171161,-25.808
26.1844,9.45455,18.9939
19.0525,3.83077,26.8497
-14.7537,-24.1325,12.1264
19.4201,24.808,-10.0336
18.4549,-2.83659,-28.1072
11.3767,13.1343,27.2782
19.6041,-5.03754,-27.2843
-1.09459,-25.2545,19.7652
30.3254,-2.05658,16.4397
22.1924,22.8231,-10.5655
-5.19063,12.6363,-28.1901
13.3265,12.897,26.9015
-2.89518,-20.1011,24.5655
-10.7183,-21.83,19.5784
-13.1477,-23.9991,14.84
-2.93155,17.111,-26.2389
20.8565,8.53584,24.9252
31.1534,-0.446283,15.5904
17.1687,27.5036,-6.73967
-11.8399,-20.4306,20.4637
-21.3638,-10.5514,-18.6752
-6.33456,13.9916,-27.2656
20.5127,-1.31202,-27.4018
29.3793,-1.94582,18.5193
4.53135,31.4786,-3.14956
